,,,,,Label
./OID/Dataset/train/c2c3931975e86f35.jpg,358,605,1022,766,Table
./OID/Dataset/train/c2f234a466eaa952.jpg,76,157,239,361,Bed
./OID/Dataset/train/c2f336692cd30a55.jpg,333,382,668,680,Table
./OID/Dataset/train/c30da18930696743.jpg,381,386,524,512,Couch
./OID/Dataset/train/c316bbeca7754d25.jpg,119,350,964,659,Couch
./OID/Dataset/train/c31ccfd0f5a200c1.jpg,0,241,475,575,Couch
./OID/Dataset/train/c31ccfd0f5a200c1.jpg,610,228,1023,512,Couch
./OID/Dataset/train/c3205b3b380132c9.jpg,152,541,613,872,Bed
./OID/Dataset/train/c32093c0b3cb91e2.jpg,45,302,752,683,Bed
./OID/Dataset/train/c33c3b2115179455.jpg,0,329,593,767,Bed
./OID/Dataset/train/c3551535d23fc78a.jpg,0,234,1023,764,Couch
./OID/Dataset/train/c363f71eae946094.jpg,37,86,1017,683,Couch
./OID/Dataset/train/c3645e97227c3d25.jpg,0,361,1023,551,Table
./OID/Dataset/train/c3645e97227c3d25.jpg,117,275,902,353,Table
./OID/Dataset/train/c36cc4b63350d0de.jpg,10,363,331,706,Couch
./OID/Dataset/train/c36dec60ccf22a87.jpg,131,328,1023,555,Table
./OID/Dataset/train/c36dec60ccf22a87.jpg,230,456,741,767,Table
./OID/Dataset/train/c3719e631a703c5e.jpg,507,275,1024,905,Bed
./OID/Dataset/train/c3751d2cee66ad7a.jpg,0,698,924,1023,Table
./OID/Dataset/train/c39a14ff1082254e.jpg,24,440,426,956,Couch
./OID/Dataset/train/c39c296cf283c175.jpg,775,303,1023,458,Couch
./OID/Dataset/train/c3a7b67daa36f101.jpg,333,425,534,535,Bed
./OID/Dataset/train/c3a7b67daa36f101.jpg,424,108,1023,681,Bed
./OID/Dataset/train/c3c6d67d014a1482.jpg,8,292,296,517,Couch
./OID/Dataset/train/c3cba6409ffc381a.jpg,376,334,780,618,Couch
./OID/Dataset/train/c3cba6409ffc381a.jpg,0,381,333,682,Couch
./OID/Dataset/train/c3cba6409ffc381a.jpg,125,309,316,391,Couch
./OID/Dataset/train/c3cba6409ffc381a.jpg,344,308,576,381,Couch
./OID/Dataset/train/c3cba6409ffc381a.jpg,571,297,671,371,Couch
./OID/Dataset/train/c3cba6409ffc381a.jpg,634,461,1023,682,Couch
./OID/Dataset/train/c3cba6409ffc381a.jpg,735,291,940,371,Couch
./OID/Dataset/train/c3ef50fd50bdefc7.jpg,160,343,646,682,Table
./OID/Dataset/train/c40591afc88c5277.jpg,316,462,1024,746,Bed
./OID/Dataset/train/c4104b8147c749e6.jpg,0,37,766,898,Couch
./OID/Dataset/train/c4289e424967f244.jpg,21,351,1023,767,Couch
./OID/Dataset/train/c4289e424967f244.jpg,543,183,796,347,Couch
./OID/Dataset/train/c43b0cfc630efa58.jpg,0,299,143,598,Couch
./OID/Dataset/train/c43b0cfc630efa58.jpg,896,311,1023,599,Couch
./OID/Dataset/train/c453b2767122e51f.jpg,119,704,510,767,Table
./OID/Dataset/train/c461bb9e1050a005.jpg,257,352,846,767,Bed
./OID/Dataset/train/c465c098263e4eab.jpg,0,331,140,460,Table
./OID/Dataset/train/c465c098263e4eab.jpg,0,503,232,746,Table
./OID/Dataset/train/c465c098263e4eab.jpg,78,373,349,486,Table
./OID/Dataset/train/c465c098263e4eab.jpg,492,426,1001,703,Table
./OID/Dataset/train/c466cd72d8ca22b8.jpg,334,470,582,593,Table
./OID/Dataset/train/c467b7421229a119.jpg,0,526,872,683,Table
./OID/Dataset/train/c48eb0acd513cb9e.jpg,326,416,813,682,Bed
./OID/Dataset/train/c48eb0acd513cb9e.jpg,489,463,1023,682,Bed
./OID/Dataset/train/c496f9f1aeb361b0.jpg,8,242,984,659,Couch
./OID/Dataset/train/c4a526274bbf6177.jpg,46,513,1009,746,Table
./OID/Dataset/train/c4aff3247974afed.jpg,203,250,817,666,Bed
./OID/Dataset/train/c4d91453abc7705e.jpg,0,286,1014,682,Table
./OID/Dataset/train/c4d9d603f32fdbb9.jpg,377,255,759,524,Bed
./OID/Dataset/train/c4e9a14a006cd649.jpg,515,401,999,620,Table
./OID/Dataset/train/c4e9a14a006cd649.jpg,0,362,320,586,Table
./OID/Dataset/train/c4e9a14a006cd649.jpg,74,315,505,395,Table
./OID/Dataset/train/c4e9a14a006cd649.jpg,687,331,985,380,Table
./OID/Dataset/train/c4ec5d3abdbb3cc8.jpg,7,501,432,751,Bed
./OID/Dataset/train/c4f6e1f582e43c4e.jpg,125,434,834,682,Table
./OID/Dataset/train/c50a0a96f8f4d2c4.jpg,0,323,465,682,Table
./OID/Dataset/train/c51888f35dbfabc2.jpg,42,284,595,605,Bed
./OID/Dataset/train/c51cd4f611f5f39a.jpg,600,384,913,685,Bed
./OID/Dataset/train/c526437728f5d900.jpg,0,167,1024,768,Couch
./OID/Dataset/train/c52a16c6381c29b2.jpg,0,218,924,767,Couch
./OID/Dataset/train/c52ea3cac53572e0.jpg,5,842,895,1022,Table
./OID/Dataset/train/c561ac179c875554.jpg,97,128,870,683,Bed
./OID/Dataset/train/c57a5a7de21aa59d.jpg,0,626,328,767,Table
./OID/Dataset/train/c57a5a7de21aa59d.jpg,291,575,620,672,Table
./OID/Dataset/train/c57a5a7de21aa59d.jpg,625,545,759,657,Table
./OID/Dataset/train/c59322b964fbb431.jpg,179,386,399,756,Couch
./OID/Dataset/train/c59322b964fbb431.jpg,396,368,650,532,Couch
./OID/Dataset/train/c5969ef84aff4d4e.jpg,248,370,905,671,Bed
./OID/Dataset/train/c5969ef84aff4d4e.jpg,792,461,1023,682,Bed
./OID/Dataset/train/c5b6cb62f19e8650.jpg,339,224,961,648,Couch
./OID/Dataset/train/c5b9cdff24e479cd.jpg,23,134,1024,708,Bed
./OID/Dataset/train/c5c7501ca28c3715.jpg,29,535,164,690,Couch
./OID/Dataset/train/c5c7501ca28c3715.jpg,114,546,278,614,Couch
./OID/Dataset/train/c5dd9d5d34d30d49.jpg,42,181,1022,1014,Bed
./OID/Dataset/train/c5e5b50e8d9cf5cb.jpg,0,149,1024,768,Couch
./OID/Dataset/train/c60a2832beec5a9e.jpg,230,339,921,767,Couch
./OID/Dataset/train/c60a2832beec5a9e.jpg,838,317,1023,726,Couch
./OID/Dataset/train/c61c7a368de6a4c0.jpg,0,334,833,679,Table
./OID/Dataset/train/c61c7a368de6a4c0.jpg,694,296,746,357,Table
./OID/Dataset/train/c61c7a368de6a4c0.jpg,808,314,1023,368,Table
./OID/Dataset/train/c620113fb3857985.jpg,68,378,1024,768,Table
./OID/Dataset/train/c620113fb3857985.jpg,0,282,741,498,Table
./OID/Dataset/train/c6448dcdfb67a970.jpg,5,201,349,483,Couch
./OID/Dataset/train/c64e2db9f089944c.jpg,11,307,279,733,Couch
./OID/Dataset/train/c6655a8082bae95d.jpg,57,618,599,968,Table
./OID/Dataset/train/c665c228fef00eaf.jpg,387,318,609,481,Couch
./OID/Dataset/train/c69b67cefec696b6.jpg,627,312,984,527,Table
./OID/Dataset/train/c69b67cefec696b6.jpg,0,289,989,575,Table
./OID/Dataset/train/c6a02c9b016d06a1.jpg,79,250,865,763,Bed
./OID/Dataset/train/c6bbc4fd34deae6c.jpg,0,108,834,683,Bed
./OID/Dataset/train/c6bd690a01336315.jpg,80,269,876,999,Bed
./OID/Dataset/train/c6c57811a15b1be6.jpg,0,5,578,767,Bed
./OID/Dataset/train/c6cd4e672d752f76.jpg,294,492,578,696,Couch
./OID/Dataset/train/c6d81cd890a27c3b.jpg,60,44,684,677,Couch
./OID/Dataset/train/c6de6710ee14a142.jpg,56,161,1011,634,Couch
./OID/Dataset/train/c6e4158637f34369.jpg,0,476,751,915,Couch
./OID/Dataset/train/c6ee7a10b83adf4b.jpg,0,725,767,1023,Couch
./OID/Dataset/train/c6f458d0e20b1eec.jpg,230,155,927,672,Bed
./OID/Dataset/train/c6f5e07b1d73df8d.jpg,349,308,672,683,Table
./OID/Dataset/train/c6f5e07b1d73df8d.jpg,97,299,492,508,Table
./OID/Dataset/train/c6ffcc011591fc1a.jpg,353,425,636,709,Table
./OID/Dataset/train/c6ffcc011591fc1a.jpg,749,411,1012,636,Table
./OID/Dataset/train/c6ffcc011591fc1a.jpg,820,326,867,383,Table
./OID/Dataset/train/c6ffcc011591fc1a.jpg,979,323,1023,381,Table
./OID/Dataset/train/c7219e26f0b8ef1f.jpg,17,526,307,737,Table
./OID/Dataset/train/c7219e26f0b8ef1f.jpg,284,511,437,604,Table
./OID/Dataset/train/c73753a75ea9f90b.jpg,214,264,840,575,Table
./OID/Dataset/train/c73753a75ea9f90b.jpg,238,233,282,263,Table
./OID/Dataset/train/c73db32ce7928f56.jpg,20,137,209,430,Couch
./OID/Dataset/train/c73db32ce7928f56.jpg,22,606,477,1022,Couch
./OID/Dataset/train/c748c24f6f5db207.jpg,470,331,795,405,Table
./OID/Dataset/train/c748c24f6f5db207.jpg,531,388,1023,681,Table
./OID/Dataset/train/c7622eca152e04c7.jpg,437,465,814,662,Bed
./OID/Dataset/train/c765793a72034500.jpg,2,261,1022,766,Bed
./OID/Dataset/train/c7769c51d917eae3.jpg,669,530,996,768,Table
./OID/Dataset/train/c779df308ecdeee2.jpg,0,212,1023,574,Couch
./OID/Dataset/train/c78083ef17be75f9.jpg,350,0,1023,767,Couch
./OID/Dataset/train/c78083ef17be75f9.jpg,207,177,422,512,Table
./OID/Dataset/train/c7b767c75e546c81.jpg,0,273,151,416,Bed
./OID/Dataset/train/c7b767c75e546c81.jpg,0,225,163,291,Bed
./OID/Dataset/train/c7b767c75e546c81.jpg,54,287,541,495,Bed
./OID/Dataset/train/c7b767c75e546c81.jpg,233,349,1005,746,Bed
./OID/Dataset/train/c7b767c75e546c81.jpg,649,583,1023,784,Bed
./OID/Dataset/train/c7d77773e841dec9.jpg,625,407,796,605,Couch
./OID/Dataset/train/c7d77773e841dec9.jpg,54,418,512,637,Couch
./OID/Dataset/train/c7d97e820e456727.jpg,177,540,250,597,Table
./OID/Dataset/train/c7e8584c9a761dfb.jpg,36,264,422,729,Table
./OID/Dataset/train/c7e8584c9a761dfb.jpg,411,307,1019,702,Table
./OID/Dataset/train/c7ed17395b602414.jpg,20,201,965,678,Bed
./OID/Dataset/train/c7f423d1a0dc68e9.jpg,25,160,358,474,Couch
./OID/Dataset/train/c81b098199ef4043.jpg,0,357,170,501,Table
./OID/Dataset/train/c81b098199ef4043.jpg,297,436,698,764,Table
./OID/Dataset/train/c81b098199ef4043.jpg,420,345,490,433,Table
./OID/Dataset/train/c81b098199ef4043.jpg,488,361,561,439,Table
./OID/Dataset/train/c81b098199ef4043.jpg,551,358,625,414,Table
./OID/Dataset/train/c81b098199ef4043.jpg,621,352,697,396,Table
./OID/Dataset/train/c81b098199ef4043.jpg,677,394,931,583,Table
./OID/Dataset/train/c8226b2776aee8bb.jpg,288,483,701,691,Couch
./OID/Dataset/train/c87fad3a556b2c7c.jpg,49,13,1009,443,Couch
./OID/Dataset/train/c894f594e23a2762.jpg,341,352,845,555,Table
./OID/Dataset/train/c8966ea93faa4159.jpg,707,216,1024,541,Bed
./OID/Dataset/train/c8966ea93faa4159.jpg,133,260,823,670,Bed
./OID/Dataset/train/c8bb2afeb8302179.jpg,179,385,516,650,Table
./OID/Dataset/train/c8bb2afeb8302179.jpg,0,298,194,428,Table
./OID/Dataset/train/c8bb2afeb8302179.jpg,65,280,241,409,Table
./OID/Dataset/train/c8bb2afeb8302179.jpg,186,191,355,318,Table
./OID/Dataset/train/c8bb2afeb8302179.jpg,241,167,408,287,Table
./OID/Dataset/train/c8bb2afeb8302179.jpg,412,289,638,460,Table
./OID/Dataset/train/c8bb2afeb8302179.jpg,468,259,687,410,Table
./OID/Dataset/train/c8bb2afeb8302179.jpg,676,529,937,732,Table
./OID/Dataset/train/c8bb2afeb8302179.jpg,699,63,879,158,Table
./OID/Dataset/train/c8bb2afeb8302179.jpg,736,476,978,623,Table
./OID/Dataset/train/c8c121caa9865e38.jpg,0,459,268,1024,Bed
./OID/Dataset/train/c8c121caa9865e38.jpg,486,548,767,1023,Bed
./OID/Dataset/train/c8c1b27e94eef58a.jpg,460,759,678,1023,Table
./OID/Dataset/train/c8c32b316bc38f02.jpg,134,365,565,710,Table
./OID/Dataset/train/c8de9a7eca8b2a8f.jpg,99,143,1011,680,Bed
./OID/Dataset/train/c8e7dad03550547f.jpg,0,143,470,669,Couch
./OID/Dataset/train/c9046ecb08d837e4.jpg,230,585,801,768,Table
./OID/Dataset/train/c9046ecb08d837e4.jpg,1,490,111,627,Table
./OID/Dataset/train/c9046ecb08d837e4.jpg,159,462,267,550,Table
./OID/Dataset/train/c9046ecb08d837e4.jpg,291,495,488,581,Table
./OID/Dataset/train/c90d70699edfd34a.jpg,638,417,838,542,Couch
./OID/Dataset/train/c912550b793fe73c.jpg,176,516,499,765,Table
./OID/Dataset/train/c912550b793fe73c.jpg,897,646,1023,764,Table
./OID/Dataset/train/c9188e5513e186dc.jpg,358,493,816,766,Table
./OID/Dataset/train/c92c1a57809a9076.jpg,255,177,1024,620,Couch
./OID/Dataset/train/c93cfcd500fdf439.jpg,564,442,878,723,Table
./OID/Dataset/train/c9540b8add5e5d86.jpg,458,366,1024,768,Bed
./OID/Dataset/train/c9540b8add5e5d86.jpg,0,496,376,766,Bed
./OID/Dataset/train/c9540b8add5e5d86.jpg,0,219,482,542,Bed
./OID/Dataset/train/c9543f45723767c3.jpg,11,182,660,679,Bed
./OID/Dataset/train/c95a9799293d5881.jpg,0,325,1023,682,Bed
./OID/Dataset/train/c95cf384254780d0.jpg,644,151,797,284,Couch
./OID/Dataset/train/c95cf384254780d0.jpg,251,192,562,395,Couch
./OID/Dataset/train/c96ebf54c97ce7fb.jpg,190,374,218,392,Table
./OID/Dataset/train/c96ebf54c97ce7fb.jpg,244,386,298,415,Table
./OID/Dataset/train/c96ebf54c97ce7fb.jpg,342,407,440,443,Table
./OID/Dataset/train/c96ebf54c97ce7fb.jpg,492,363,543,375,Table
./OID/Dataset/train/c96ebf54c97ce7fb.jpg,536,444,867,516,Table
./OID/Dataset/train/c96ebf54c97ce7fb.jpg,597,356,653,373,Table
./OID/Dataset/train/c96ebf54c97ce7fb.jpg,630,370,730,389,Table
./OID/Dataset/train/c96ebf54c97ce7fb.jpg,891,380,963,404,Table
./OID/Dataset/train/c96ebf54c97ce7fb.jpg,897,375,997,398,Table
./OID/Dataset/train/c9a7cd591c8eeb1b.jpg,31,430,508,756,Bed
./OID/Dataset/train/c9ac9748954f5acd.jpg,0,121,1023,679,Couch
./OID/Dataset/train/c9c1c969cfe134b4.jpg,253,226,739,494,Bed
./OID/Dataset/train/c9c6e541e54bb898.jpg,506,395,914,707,Bed
./OID/Dataset/train/c9d71072097b80e5.jpg,172,191,990,768,Couch
./OID/Dataset/train/c9f3b1a4bcf13770.jpg,38,250,420,568,Couch
./OID/Dataset/train/c9f64e1bc7b196c7.jpg,0,701,47,767,Couch
./OID/Dataset/train/c9f64e1bc7b196c7.jpg,0,518,157,767,Couch
./OID/Dataset/train/c9f64e1bc7b196c7.jpg,96,593,326,708,Couch
./OID/Dataset/train/c9f64e1bc7b196c7.jpg,348,576,474,694,Couch
./OID/Dataset/train/c9f64e1bc7b196c7.jpg,690,582,933,767,Couch
./OID/Dataset/train/c9fad092270654b0.jpg,113,380,971,681,Bed
./OID/Dataset/train/ca4aa03469c223ef.jpg,296,0,1023,767,Bed
./OID/Dataset/train/ca52f07e5004ca66.jpg,0,429,77,520,Couch
./OID/Dataset/train/ca52f07e5004ca66.jpg,0,530,245,727,Couch
./OID/Dataset/train/ca52f07e5004ca66.jpg,73,452,429,638,Couch
./OID/Dataset/train/ca52f07e5004ca66.jpg,129,380,159,456,Couch
./OID/Dataset/train/ca52f07e5004ca66.jpg,442,331,493,380,Couch
./OID/Dataset/train/ca52f07e5004ca66.jpg,541,328,609,381,Couch
./OID/Dataset/train/ca52f07e5004ca66.jpg,551,467,996,638,Couch
./OID/Dataset/train/ca52f07e5004ca66.jpg,625,549,1023,727,Couch
./OID/Dataset/train/ca603152dbf156ab.jpg,10,33,998,580,Bed
./OID/Dataset/train/ca7ce24669fe14af.jpg,860,41,1023,371,Couch
./OID/Dataset/train/ca912982f93f459f.jpg,611,332,774,466,Table
./OID/Dataset/train/ca912982f93f459f.jpg,790,349,902,453,Table
./OID/Dataset/train/ca97911279de6185.jpg,271,535,422,646,Table
./OID/Dataset/train/ca97911279de6185.jpg,585,555,675,580,Table
./OID/Dataset/train/cab0f06264149735.jpg,612,274,1024,768,Couch
./OID/Dataset/train/cab625b13ed9b936.jpg,253,285,1023,611,Couch
./OID/Dataset/train/cabdf41127d1c4e1.jpg,6,553,164,744,Table
./OID/Dataset/train/cabdf41127d1c4e1.jpg,164,506,289,645,Table
./OID/Dataset/train/cabdf41127d1c4e1.jpg,264,484,351,554,Table
./OID/Dataset/train/cabdf41127d1c4e1.jpg,451,561,570,623,Table
./OID/Dataset/train/cad3a9742b0210e5.jpg,83,262,896,659,Couch
./OID/Dataset/train/cae4edf9d1174775.jpg,0,305,66,441,Couch
./OID/Dataset/train/caea3bdaa07e8081.jpg,6,477,347,976,Couch
./OID/Dataset/train/caf0f598bf207b57.jpg,0,471,796,754,Table
./OID/Dataset/train/caf5d4887477bef4.jpg,0,547,929,767,Table
./OID/Dataset/train/cb07c05f4846e121.jpg,0,149,680,948,Couch
./OID/Dataset/train/cb155690220ab523.jpg,858,512,1022,754,Table
./OID/Dataset/train/cb1e4c3a78a93bf6.jpg,47,239,875,651,Bed
./OID/Dataset/train/cb1e4c3a78a93bf6.jpg,674,555,1023,679,Bed
./OID/Dataset/train/cb48e5b75b414764.jpg,153,499,621,851,Bed
./OID/Dataset/train/cb596c25989c7d38.jpg,5,577,658,992,Table
./OID/Dataset/train/cb596c25989c7d38.jpg,432,445,540,540,Table
./OID/Dataset/train/cb68a83278e88b9d.jpg,387,391,796,657,Couch
./OID/Dataset/train/cb74e5f42ad5617c.jpg,0,416,780,472,Table
./OID/Dataset/train/cb968f068e140439.jpg,0,190,427,680,Couch
./OID/Dataset/train/cb9db440d73c202e.jpg,0,592,127,682,Couch
./OID/Dataset/train/cba1ee268465874d.jpg,354,393,418,462,Table
./OID/Dataset/train/cba1ee268465874d.jpg,608,389,670,455,Table
./OID/Dataset/train/cba2d78245921ed5.jpg,0,379,698,761,Bed
./OID/Dataset/train/cba418061882afdd.jpg,819,298,1023,452,Table
./OID/Dataset/train/cbb3da961ddc9953.jpg,0,169,924,616,Couch
./OID/Dataset/train/cbbd35d2519e98fd.jpg,418,667,689,860,Table
./OID/Dataset/train/cbc5dd20256bcfd0.jpg,480,450,572,562,Table
./OID/Dataset/train/cbd66a03a62e7b50.jpg,54,231,774,735,Bed
./OID/Dataset/train/cbd81a27a64ef5dd.jpg,0,159,1023,682,Bed
./OID/Dataset/train/cbdc655e69ef6cf2.jpg,0,266,703,755,Bed
./OID/Dataset/train/cc0027d1509d78df.jpg,0,579,202,767,Couch
./OID/Dataset/train/cc1e3450bd5c8147.jpg,35,63,1009,568,Couch
./OID/Dataset/train/cc27b77f21b912de.jpg,28,375,479,570,Couch
./OID/Dataset/train/cc3334c0aae57203.jpg,303,571,492,786,Bed
./OID/Dataset/train/cc4dce64d44be7f1.jpg,102,205,183,246,Table
./OID/Dataset/train/cc579e9a1371b4f7.jpg,0,290,749,913,Bed
./OID/Dataset/train/cc59dc874d3d3737.jpg,3,110,1023,682,Bed
./OID/Dataset/train/cc5f970e8f4ba460.jpg,0,169,1023,512,Couch
./OID/Dataset/train/cc6a05d02fc1eedb.jpg,197,268,642,609,Bed
./OID/Dataset/train/cc80d80549819994.jpg,0,536,1023,818,Table
./OID/Dataset/train/cc80d80549819994.jpg,895,437,959,615,Table
./OID/Dataset/train/cc9c1a294501edb8.jpg,520,346,978,683,Bed
./OID/Dataset/train/cc9c82a75f40fec9.jpg,218,581,1000,816,Table
./OID/Dataset/train/ccb14c6ff68cb38c.jpg,870,426,989,580,Table
./OID/Dataset/train/ccb14c6ff68cb38c.jpg,225,379,263,402,Table
./OID/Dataset/train/ccbadc8c45c347a4.jpg,49,0,1002,654,Table
./OID/Dataset/train/ccbae992aabc1fd8.jpg,197,210,1024,762,Bed
./OID/Dataset/train/ccc3cd5a59da2c9d.jpg,488,568,746,965,Table
./OID/Dataset/train/ccc3cd5a59da2c9d.jpg,36,412,262,641,Table
./OID/Dataset/train/ccd73e2f81f93a17.jpg,0,136,963,683,Table
./OID/Dataset/train/ccdebb1c859cfbe2.jpg,0,338,945,735,Bed
./OID/Dataset/train/ccdebb1c859cfbe2.jpg,118,259,342,420,Couch
./OID/Dataset/train/cd026bfd881995aa.jpg,0,417,339,536,Table
./OID/Dataset/train/cd0375de9d907398.jpg,0,589,444,1023,Couch
./OID/Dataset/train/cd0375de9d907398.jpg,626,568,1023,1023,Couch
./OID/Dataset/train/cd1a96e14ad08101.jpg,13,95,889,716,Bed
./OID/Dataset/train/cd378ff2ea597638.jpg,0,42,1017,651,Table
./OID/Dataset/train/cd48b34ac42ca25a.jpg,154,194,838,613,Couch
./OID/Dataset/train/cd4d08016d16bbb1.jpg,129,520,883,767,Table
./OID/Dataset/train/cd4d08016d16bbb1.jpg,497,394,809,547,Table
./OID/Dataset/train/cd5013043b0afca6.jpg,0,357,1023,682,Table
./OID/Dataset/train/cd58aa9d2d2eb187.jpg,0,291,760,676,Couch
./OID/Dataset/train/cd72a7617b2d982f.jpg,120,369,852,757,Bed
./OID/Dataset/train/cd87ab6791cd6aff.jpg,50,374,902,753,Table
./OID/Dataset/train/cd88807951135fb7.jpg,0,408,353,767,Couch
./OID/Dataset/train/cd950c4c73e82331.jpg,192,379,616,675,Bed
./OID/Dataset/train/cd97a9b9a18f306c.jpg,0,168,707,1024,Couch
./OID/Dataset/train/cda607066bfb49e8.jpg,0,494,1023,679,Table
./OID/Dataset/train/cdc61ee20ae59c53.jpg,260,413,913,767,Bed
./OID/Dataset/train/ce0525af43b86f60.jpg,197,330,953,673,Table
./OID/Dataset/train/ce0525af43b86f60.jpg,0,383,184,681,Table
./OID/Dataset/train/ce10c2a217bf0380.jpg,271,292,1010,692,Couch
./OID/Dataset/train/ce1654395b0b698c.jpg,0,358,1023,767,Bed
./OID/Dataset/train/ce2853a385853811.jpg,422,342,580,442,Bed
./OID/Dataset/train/ce476d71a309a31f.jpg,17,252,360,495,Couch
./OID/Dataset/train/ce4dfd72637814c9.jpg,298,381,754,586,Bed
./OID/Dataset/train/ce4dfd72637814c9.jpg,0,418,639,682,Bed
./OID/Dataset/train/ce573db42f47cad2.jpg,307,461,1024,678,Couch
./OID/Dataset/train/ce61033891c1775a.jpg,280,413,835,669,Table
./OID/Dataset/train/ce6573da64093b54.jpg,78,529,365,682,Table
./OID/Dataset/train/ce6573da64093b54.jpg,263,538,741,682,Table
./OID/Dataset/train/ce6573da64093b54.jpg,545,557,896,682,Table
./OID/Dataset/train/ce69bdd074a8401c.jpg,0,154,767,1023,Bed
./OID/Dataset/train/ce70d4eeada45fc9.jpg,0,612,1022,1022,Table
./OID/Dataset/train/ce76d5aff62103ad.jpg,240,67,539,199,Table
./OID/Dataset/train/ce78bb65648fb625.jpg,13,317,1023,767,Bed
./OID/Dataset/train/ce79118a136435a7.jpg,229,394,746,569,Bed
./OID/Dataset/train/ce923d260c997f8c.jpg,22,393,424,616,Couch
./OID/Dataset/train/ce95f8c4f3359681.jpg,208,484,640,979,Bed
./OID/Dataset/train/ceab78512a859c18.jpg,0,81,1021,682,Bed
./OID/Dataset/train/ceb6665cd7c6f694.jpg,128,261,960,752,Table
./OID/Dataset/train/cebc5f57f9683986.jpg,0,442,294,777,Couch
./OID/Dataset/train/cebc5f57f9683986.jpg,758,403,1023,777,Couch
./OID/Dataset/train/cec0dbc5eab9a705.jpg,298,602,1023,767,Table
./OID/Dataset/train/cec2eb0100355d36.jpg,282,417,624,709,Table
./OID/Dataset/train/cedf18934b766b16.jpg,145,396,474,614,Table
./OID/Dataset/train/cef4bfcfe03dd140.jpg,0,346,505,743,Couch
./OID/Dataset/train/cefa4bba33ad25a1.jpg,0,379,1023,668,Table
./OID/Dataset/train/cefa4bba33ad25a1.jpg,512,639,1023,681,Table
./OID/Dataset/train/cf2f54c164c64a51.jpg,88,415,1022,677,Bed
./OID/Dataset/train/cf337bfcd477bc4c.jpg,0,560,701,1022,Bed
./OID/Dataset/train/cf35bc70961bcb16.jpg,243,658,1024,1024,Bed
./OID/Dataset/train/cf3a67222655bc85.jpg,75,433,1023,767,Bed
./OID/Dataset/train/cf3f6d501946c957.jpg,414,279,1021,749,Couch
./OID/Dataset/train/cf47e7e5ae3e118b.jpg,307,318,1023,682,Table
./OID/Dataset/train/cf6e94ad7b238c83.jpg,349,364,386,429,Table
./OID/Dataset/train/cf6e94ad7b238c83.jpg,423,368,534,426,Table
./OID/Dataset/train/cf6e94ad7b238c83.jpg,586,371,671,422,Table
./OID/Dataset/train/cf6e94ad7b238c83.jpg,659,365,725,431,Table
./OID/Dataset/train/cf7ac002a2e4ce7b.jpg,270,196,850,728,Couch
./OID/Dataset/train/cf8811d76c200fe8.jpg,0,550,788,682,Table
./OID/Dataset/train/cf8811d76c200fe8.jpg,147,341,376,614,Table
./OID/Dataset/train/cf89a92458d36cf9.jpg,3,380,716,763,Bed
./OID/Dataset/train/cf97360053b09d7a.jpg,5,461,768,765,Table
./OID/Dataset/train/cfb6b1c3ed2860e9.jpg,493,371,1020,758,Bed
./OID/Dataset/train/cfd3d967c9a16ffe.jpg,156,613,415,746,Couch
./OID/Dataset/train/cfec703cb574a096.jpg,15,102,572,653,Couch
./OID/Dataset/train/cfec703cb574a096.jpg,418,128,640,280,Couch
./OID/Dataset/train/cff4b343dc827420.jpg,154,336,857,575,Table
./OID/Dataset/train/d0014f5494214b57.jpg,0,118,845,684,Bed
./OID/Dataset/train/d004e832df610d1d.jpg,0,122,994,893,Couch
./OID/Dataset/train/d027ba35985b01c0.jpg,83,307,878,562,Couch
./OID/Dataset/train/d02a1519b95f5de9.jpg,623,445,1021,800,Table
./OID/Dataset/train/d02e01f447f7a054.jpg,174,223,769,651,Bed
./OID/Dataset/train/d02ee5f1e0ff9b9a.jpg,37,451,297,663,Table
./OID/Dataset/train/d02ee5f1e0ff9b9a.jpg,0,562,124,713,Table
./OID/Dataset/train/d02ee5f1e0ff9b9a.jpg,0,663,330,767,Table
./OID/Dataset/train/d036d0f31ff2423d.jpg,374,0,575,257,Couch
./OID/Dataset/train/d03a23a364c46f20.jpg,0,457,555,679,Bed
./OID/Dataset/train/d0497f79c3a4917e.jpg,0,196,1023,350,Couch
./OID/Dataset/train/d04fafd55f660828.jpg,0,382,498,689,Couch
./OID/Dataset/train/d04fafd55f660828.jpg,0,404,1023,767,Couch
./OID/Dataset/train/d054bef4149330d6.jpg,264,408,771,756,Table
./OID/Dataset/train/d05648b5930d38dd.jpg,1,436,729,767,Table
./OID/Dataset/train/d05be16d6af11fba.jpg,427,427,968,739,Table
./OID/Dataset/train/d066be345f75307a.jpg,0,0,1023,767,Bed
./OID/Dataset/train/d06a83d1a96ab6ca.jpg,712,500,1023,757,Couch
./OID/Dataset/train/d06d334059b269f0.jpg,74,617,665,1023,Table
./OID/Dataset/train/d0723e5805672f64.jpg,0,589,997,766,Table
./OID/Dataset/train/d075f26e49a5498f.jpg,325,714,768,1011,Couch
./OID/Dataset/train/d07ce8d0bd8ca86d.jpg,0,436,914,683,Table
./OID/Dataset/train/d0b91916cf22e3c4.jpg,534,241,979,412,Table
./OID/Dataset/train/d0ed293208415d33.jpg,103,277,756,768,Couch
./OID/Dataset/train/d0f3b034d8c24222.jpg,80,28,1023,679,Bed
